StateName,Year,AvgHousePrice
MN,2022,240124.1936267655
MN,2023,247651.28942629477
MN,2024,251982.88925819407
MO,2000,90507.72287510945
MO,2001,95282.32532453122
MO,2002,100356.49979880705
MO,2003,105101.96928149546
MO,2004,107865.66124660616
MO,2005,114550.4221699523
MO,2006,121273.59349004361
MO,2007,123044.93677071408
MO,2008,119159.51839037775
MO,2009,114434.04418695372
MO,2010,112162.96414843397
MO,2011,107478.37074437263
MO,2012,104805.50492423931
MO,2013,107299.36511904502
MO,2014,109843.0658533549
MO,2015,113184.56360244281
MO,2016,116779.81571103557
MO,2017,121310.21107700313
MO,2018,126714.62947227624
MO,2019,132928.0869496181
MO,2020,141416.69564726338
MO,2021,161873.82952708477
MO,2022,185666.21666095487
MO,2023,195082.32990075558
MO,2024,200074.56265793525
MS,2000,NA
MS,2001,NA
MS,2002,NA
MS,2003,101797.06554760826
MS,2004,102728.46108210887
MS,2005,108773.0996270926
MS,2006,117156.71917065939
MS,2007,121859.65359159943
MS,2008,117753.6491377163
MS,2009,124424.83543185491
MS,2010,128430.13731514208
MS,2011,124940.09699942528
MS,2012,112087.24815040562
MS,2013,110758.17680196978
MS,2014,113043.030679537
MS,2015,119194.65055720873
MS,2016,115115.01580887663
MS,2017,116258.40602464057
MS,2018,119796.6458801117
MS,2019,124248.17025605166
MS,2020,129383.35938014941
MS,2021,145454.96630344726
MS,2022,161210.2508170801
MS,2023,164169.20022593642
MS,2024,166203.96466299053
MT,2000,NA
MT,2001,NA
MT,2002,NA
MT,2003,NA
MT,2004,NA
MT,2005,201296.51096980434
MT,2006,211300.69151908322
MT,2007,207390.58623553952
MT,2008,198219.18179766423
MT,2009,209320.00260139143
MT,2010,206499.93663156708
MT,2011,197348.9341732192
MT,2012,187942.1936092294
MT,2013,197262.49631583327
MT,2014,206881.41650029962
MT,2015,218103.2894718389
MT,2016,231019.81311449342
MT,2017,243369.16967120164
MT,2018,258646.6979818328
MT,2019,272917.3839607075
MT,2020,294393.6619153428
MT,2021,364129.2725423488
MT,2022,438300.6948449196
MT,2023,442582.976943203
MT,2024,454867.8305155197
NC,2000,108893.64173116176
NC,2001,114900.91804770628
NC,2002,118462.18492377843
NC,2003,123345.6550613896
NC,2004,127729.4994546308
NC,2005,136640.24869204385
NC,2006,146961.33031864313
NC,2007,154200.1704114877
NC,2008,156456.2425926334
NC,2009,153128.39605872065
NC,2010,146988.401822582
NC,2011,140552.62182089983
NC,2012,138871.58819101477
NC,2013,139251.263673744
NC,2014,141529.52178634363
NC,2015,144246.99057341268
NC,2016,146622.4490756802
NC,2017,152949.86477826152
NC,2018,161939.46566793777
NC,2019,170404.92300020767
NC,2020,181659.10770963578
NC,2021,216282.71616125852
NC,2022,257041.8837779453
NC,2023,272758.6916719707
NC,2024,280338.1506808828
ND,2000,NA
ND,2001,NA
ND,2002,NA
ND,2003,NA
ND,2004,NA
ND,2005,NA
ND,2006,NA
ND,2007,NA
ND,2008,NA
ND,2009,150354.34926373578
ND,2010,145850.1595908671
ND,2011,151213.35983830097
ND,2012,164852.10807641037
ND,2013,188276.3030383791
ND,2014,201385.30549376382
ND,2015,215933.99957805529
ND,2016,207321.67500156906
ND,2017,202200.10741085556
ND,2018,198913.1369285365
ND,2019,201225.73941732166
ND,2020,207027.73027737613
ND,2021,217917.6668730359
ND,2022,232243.7676553454
ND,2023,240291.2097228977
ND,2024,243370.74349212708
NE,2000,103764.08666119425
NE,2001,107662.62842505245
NE,2002,111211.70244627664
NE,2003,110876.84901281446
NE,2004,110626.79402321597
NE,2005,116149.51029918484
NE,2006,116771.34265756373
NE,2007,117581.12329881059
NE,2008,118122.1666099926
NE,2009,118352.73863821132
NE,2010,119366.45454594179
NE,2011,116474.28347041844
NE,2012,116856.62668418742
