StateName,Year,AvgHousePrice
AZ,2020,244809.70663159536
AZ,2021,297478.0577006821
AZ,2022,351414.36437571497
AZ,2023,348660.44608026074
AZ,2024,355086.26647565083
CA,2000,218469.52031785116
CA,2001,231295.29975176198
CA,2002,256709.8246140387
CA,2003,284886.75909582665
CA,2004,330858.40648783575
CA,2005,404194.1680933678
CA,2006,445840.5101250493
CA,2007,403959.26793721574
CA,2008,336549.1841289128
CA,2009,274331.2455052766
CA,2010,266697.43652324995
CA,2011,249538.16863689254
CA,2012,241842.09148408924
CA,2013,278981.82769333455
CA,2014,317540.3972213539
CA,2015,344588.34266054386
CA,2016,369784.72285862686
CA,2017,396321.97625179257
CA,2018,431273.48706464015
CA,2019,444312.1362856444
CA,2020,463493.96935630956
CA,2021,535023.0562156471
CA,2022,599466.0063835236
CA,2023,588416.3577843361
CA,2024,599973.9521907377
CO,2000,177420.11918719043
CO,2001,192825.4972810437
CO,2002,202295.2815360289
CO,2003,211449.67693526318
CO,2004,220398.66320146483
CO,2005,234487.09782784551
CO,2006,251839.57028340283
CO,2007,267504.8667024086
CO,2008,267144.1004247014
CO,2009,266644.04043283436
CO,2010,259491.96654276163
CO,2011,246964.0789283553
CO,2012,242521.0163101794
CO,2013,257646.80542723698
CO,2014,273808.38523153134
CO,2015,295651.89479710656
CO,2016,313514.78505267395
CO,2017,337951.16320128937
CO,2018,362391.7279170577
CO,2019,383129.0248071653
CO,2020,405249.7392156403
CO,2021,481088.76299591875
CO,2022,571324.5979762007
CO,2023,573202.7152168216
CO,2024,581706.6690881121
CT,2000,172293.39815329766
CT,2001,188006.82810323065
CT,2002,208054.24781918753
CT,2003,234336.1254884357
CT,2004,262616.7623648254
CT,2005,295426.9533002415
CT,2006,316585.0937411285
CT,2007,313825.56393333327
CT,2008,298276.6204600877
CT,2009,275672.907254859
CT,2010,263169.8156088271
CT,2011,249994.44958868728
CT,2012,238367.6714279207
CT,2013,239939.56105142896
CT,2014,245076.11139084608
CT,2015,246762.11367631165
CT,2016,249757.76947792273
CT,2017,255732.56533904673
CT,2018,261007.88471883078
CT,2019,263094.10166842054
CT,2020,274234.17491383536
CT,2021,318179.27010984987
CT,2022,354278.2308565477
CT,2023,379344.1262658496
CT,2024,402318.0994237353
DE,2000,133994.3558253863
DE,2001,149540.38303700488
DE,2002,168452.3091622587
DE,2003,195028.83871027996
DE,2004,227444.01819405938
DE,2005,268084.04953547666
DE,2006,303698.5878262523
DE,2007,301489.89407521265
DE,2008,281283.2015073274
DE,2009,242893.54793876185
DE,2010,215592.68992632983
DE,2011,201764.69568499972
DE,2012,195547.6271542609
DE,2013,200348.86403455422
DE,2014,208346.17603881197
DE,2015,216163.62769674475
DE,2016,222468.72811225284
DE,2017,229340.2564180042
DE,2018,236772.3008324589
DE,2019,247153.5729705082
DE,2020,261858.86732656174
DE,2021,306661.25651983556
DE,2022,350152.9998027562
DE,2023,364254.65126243816
DE,2024,373020.5683908297
FL,2000,104637.24162741927
FL,2001,112052.23305305335
FL,2002,121324.43485228899
FL,2003,133765.664333695
FL,2004,145877.72316082672
FL,2005,179732.56729138346
FL,2006,216463.84927145834
FL,2007,209290.3984184467
FL,2008,177790.65925157434
FL,2009,147850.1943387011
FL,2010,135411.48581903285
FL,2011,124432.33551794017
FL,2012,121998.91597137378
FL,2013,131683.471222129
FL,2014,144129.7280443654
FL,2015,155800.97771093878
FL,2016,180203.33900717672
FL,2017,193905.45217870185
FL,2018,207785.67811080563
FL,2019,218725.39316267287
FL,2020,232776.1662084143
FL,2021,273323.013008291
FL,2022,343472.60424495366
FL,2023,356419.12341943453
FL,2024,361494.4424555885
GA,2000,90471.79776223596
GA,2001,96048.96083648325
GA,2002,99847.85466590169
GA,2003,103238.5159062557
GA,2004,108279.86605276175
GA,2005,111273.56402835071
GA,2006,116980.77484373098
GA,2007,122460.33886596272
GA,2008,121341.65714222885
GA,2009,114102.16531954537
GA,2010,106705.73770709035
GA,2011,99350.6560519385
GA,2012,97215.7259763642
GA,2013,100961.92755475786
GA,2014,105471.97230702128
GA,2015,108904.14743697102
GA,2016,113164.06369300319
GA,2017,116476.42491434465
GA,2018,124722.36397588698
GA,2019,133567.94183032264
GA,2020,143630.10484447132
GA,2021,166776.58761024522
GA,2022,195451.9093686812
GA,2023,204532.8601521341
GA,2024,210875.1150602498
HI,2000,192913.2157026191
HI,2001,209197.11564238893
HI,2002,228478.93750545717
HI,2003,260941.66079920065
HI,2004,321363.3442887722
HI,2005,409350.8335252619
HI,2006,481939.2219777716
HI,2007,494232.4582601402
HI,2008,478522.5929730832
HI,2009,435757.7963924774
HI,2010,421368.33758304955
HI,2011,417438.23425458575
HI,2012,415992.62617206556
HI,2013,451708.3828093303
HI,2014,498090.07322030177
HI,2015,486059.19440267136
HI,2016,504055.9035048954
HI,2017,530591.4755797709
HI,2018,557902.6146304305
HI,2019,575273.3337014525
HI,2020,601029.884175787
HI,2021,680026.4303956084
HI,2022,812934.6334334277
HI,2023,833038.5115105695
HI,2024,842565.878830902
IA,2000,93538.15436199913
IA,2001,97734.569927543
IA,2002,101524.94910567925
IA,2003,105091.76668653381
IA,2004,109168.06721091102
IA,2005,115729.71229033347
IA,2006,115569.61526721742
IA,2007,117176.08210659947
IA,2008,117790.14864452413
IA,2009,111712.99132698114
IA,2010,109965.58474587892
IA,2011,109491.43560257203
IA,2012,111321.12474136836
IA,2013,116670.66537924853
IA,2014,121616.32889754722
IA,2015,126169.924507963
IA,2016,131856.629940897
IA,2017,134993.1253470016
IA,2018,140297.96126957363
IA,2019,146456.680974964
IA,2020,153225.7613202192
IA,2021,166589.48414587587
IA,2022,184799.3665430158
IA,2023,191200.80610200152
IA,2024,194031.01739891007
ID,2000,109876.64638814768
ID,2001,131506.59004857496
ID,2002,135503.44850769435
ID,2003,139474.7938718764
ID,2004,146340.2354525517
ID,2005,151355.6062974204
ID,2006,165156.30647769014
ID,2007,175181.052846299
ID,2008,182198.4165721836
ID,2009,197138.64037184278
ID,2010,182718.2793382553
ID,2011,166275.30285160357
ID,2012,167591.91904223675
ID,2013,177720.59195724837
ID,2014,184742.8898731858
ID,2015,193112.7635476351
ID,2016,205694.850285723
ID,2017,220113.20922596692
ID,2018,240217.33695664574
ID,2019,262559.0982369395
ID,2020,294690.46072257886
ID,2021,382704.7728869784
ID,2022,452594.0771734584
ID,2023,438062.7555601117
ID,2024,441801.21188651485
IL,2000,86886.05388509763
IL,2001,92790.34555346356
IL,2002,98084.09397622185
IL,2003,101797.78500145742
IL,2004,107839.40226309313
IL,2005,113211.4434655015
IL,2006,117174.79486198495
IL,2007,119435.60406364013
IL,2008,116910.27549700666
IL,2009,108576.68611599802
IL,2010,104803.84361455675
IL,2011,101537.2328879013
IL,2012,101525.2193207542
IL,2013,103206.7105814876
IL,2014,105097.6733091985
IL,2015,106366.90829147732
IL,2016,106832.17050975456
IL,2017,107409.88267763937
IL,2018,110040.8403978791
IL,2019,113397.89060215601
IL,2020,118346.75784507203
IL,2021,127260.72616447623
IL,2022,137329.97226335088
IL,2023,142029.03303207073
IL,2024,145844.13198837312
